adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-07-07,2024-07-13,2024,768,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-28,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-07-14,2024-07-20,2024,1082,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-29,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-07-21,2024-07-27,2024,1017,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-30,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-07-28,2024-08-03,2024,1058,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-31,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-08-04,2024-08-10,2024,1102,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-32,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-08-11,2024-08-17,2024,1087,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-33,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-08-18,2024-08-24,2024,1182,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-34,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-08-25,2024-08-31,2024,1162,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-35,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-09-01,2024-09-07,2024,1015,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-36,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-09-08,2024-09-14,2024,1088,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-37,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-09-15,2024-09-21,2024,1143,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-38,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-09-22,2024-09-28,2024,1022,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-39,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-09-29,2024-10-05,2024,908,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-40,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-10-06,2024-10-12,2024,854,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-41,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-10-13,2024-10-19,2024,702,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-42,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-10-20,2024-10-26,2024,597,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-43,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-10-27,2024-11-02,2024,588,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-44,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-11-03,2024-11-09,2024,494,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-45,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-11-10,2024-11-16,2024,387,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-46,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-11-17,2024-11-23,2024,431,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-47,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-11-24,2024-11-30,2024,402,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-48,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-12-01,2024-12-07,2024,340,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-49,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-12-08,2024-12-14,2024,312,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-50,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-12-15,2024-12-21,2024,197,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-51,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-12-22,2024-12-28,2024,125,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-52,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-08-11,2019-08-17,2019,295,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-33,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-08-18,2019-08-24,2019,381,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-34,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-08-25,2019-08-31,2019,342,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-35,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-09-01,2019-09-07,2019,335,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-36,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-09-08,2019-09-14,2019,347,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-37,PAHO
COSTA RICA,LIMON,SIQUIRRES,"COSTA RICA, LIMON, SIQUIRRES",CRI,14518,CR-L,NA,2016-01-01,2016-12-31,2016,668,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,LIMON,TALAMANCA,"COSTA RICA, LIMON, TALAMANCA",CRI,14519,CR-L,NA,2016-01-01,2016-12-31,2016,54,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,BUENOS AIRES,"COSTA RICA, PUNTARENAS, BUENOS AIRES",CRI,14521,CR-P,NA,2016-01-01,2016-12-31,2016,1690,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,CORREDORES,"COSTA RICA, PUNTARENAS, CORREDORES",CRI,14522,CR-P,NA,2016-01-01,2016-12-31,2016,746,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,COTO BRUS,"COSTA RICA, PUNTARENAS, COTO BRUS",CRI,14523,CR-P,NA,2016-01-01,2016-12-31,2016,42,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,ESPARZA,"COSTA RICA, PUNTARENAS, ESPARZA",CRI,14524,CR-P,NA,2016-01-01,2016-12-31,2016,774,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,GARABITO,"COSTA RICA, PUNTARENAS, GARABITO",CRI,14525,CR-P,NA,2016-01-01,2016-12-31,2016,710,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,GOLFITO,"COSTA RICA, PUNTARENAS, GOLFITO",CRI,14526,CR-P,NA,2016-01-01,2016-12-31,2016,888,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,MONTES DE ORO,"COSTA RICA, PUNTARENAS, MONTES DE ORO",CRI,14527,CR-P,NA,2016-01-01,2016-12-31,2016,338,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,OSA,"COSTA RICA, PUNTARENAS, OSA",CRI,14528,CR-P,NA,2016-01-01,2016-12-31,2016,1130,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,PUNTARENAS,PARRITA,"COSTA RICA, PUNTARENAS, PARRITA",CRI,14529,CR-P,NA,2016-01-01,2016-12-31,2016,1162,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,SAN JOSE,ACOSTA,"COSTA RICA, SAN JOSE, ACOSTA",CRI,14531,CR-SJ,NA,2016-01-01,2016-12-31,2016,380,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-03-03,2019-03-09,2019,43,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-10,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-03-10,2019-03-16,2019,59,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-11,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-03-17,2019-03-23,2019,40,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-12,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-03-24,2019-03-30,2019,45,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-13,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-03-31,2019-04-06,2019,38,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-14,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-04-07,2019-04-13,2019,51,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-15,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-04-14,2019-04-20,2019,46,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-16,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-04-21,2019-04-27,2019,65,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-17,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-04-28,2019-05-04,2019,77,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-18,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-05-05,2019-05-11,2019,101,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-19,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-05-12,2019-05-18,2019,113,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-20,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-05-19,2019-05-25,2019,167,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-21,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-05-26,2019-06-01,2019,144,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-22,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-06-02,2019-06-08,2019,220,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-23,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-06-09,2019-06-15,2019,221,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-24,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-06-16,2019-06-22,2019,229,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-25,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-06-23,2019-06-29,2019,201,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-26,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-06-30,2019-07-06,2019,210,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-27,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-07-07,2019-07-13,2019,244,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-28,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-07-14,2019-07-20,2019,299,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-29,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-07-21,2019-07-27,2019,318,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-30,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-07-28,2019-08-03,2019,370,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-31,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-08-04,2019-08-10,2019,337,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-32,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-10-20,2019-10-26,2019,299,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-43,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-10-27,2019-11-02,2019,291,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-44,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-11-03,2019-11-09,2019,291,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-45,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-11-10,2019-11-16,2019,287,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-46,PAHO
COSTA RICA,SAN JOSE,ALAJUELITA,"COSTA RICA, SAN JOSE, ALAJUELITA",CRI,14532,CR-SJ,NA,2016-01-01,2016-12-31,2016,194,Total,Admin2,Year,WHOPAHO-CRI-20132019-Y01-00,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-12-15,2019-12-21,2019,125,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-51,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-12-22,2019-12-28,2019,84,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-52,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-12-08,2019-12-14,2019,146,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-50,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-09-15,2019-09-21,2019,308,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-38,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-09-22,2019-09-28,2019,320,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-39,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-09-29,2019-10-05,2019,321,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-40,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-10-06,2019-10-12,2019,309,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-41,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-10-13,2019-10-19,2019,313,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-42,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-11-17,2019-11-23,2019,256,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-47,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-11-24,2019-11-30,2019,187,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-48,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2019-12-01,2019-12-07,2019,170,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-49,PAHO
